诺斯多洛斯,石,皮,骨,线,牙,334,24,4.50,21,24,19,23,210,7,0,0,90,10,0,0,0,0,0,0,1,2,,,,,,0,1,0,5,100387,1,1,,500,500,,500,500,,500,500,,500,500,,500,500,,21
坏心眼的愿藏,,,,,,500,20,5.00,35,35,20,10,100,0,0,50,50,0,0,0,0,0,0,0,40,2,,,,,,0,10,10,7,100401,0,0,,,,,,,,,,,,,,,,,-1
呼拔吉,,,,,,501,24,5.00,23,25,20,28,100,0,0,0,60,40,0,0,0,0,0,0,40,2,,,,,,0,0,3,7,100280,0,0,,,,,,,,,,,,,,,,,-1
查罕乌鲁夫,,,,,,502,20,5.00,43,28,28,1,100,0,30,0,0,70,0,0,0,0,-50,0,30,3,,,,,,0,12,10,7,100431,0,0,,,,,,,,,,,,,,,,,-1
查罕奇鲁,,,,,,503,20,5.00,28,43,28,1,100,0,0,70,30,0,0,0,-50,0,0,0,3,,,,,,,0,12,10,7,100439,0,0,,,,,,,,,,,,,,,,,-1
查罕鲁德,,,,,,504,20,5.00,28,28,43,1,100,0,0,0,70,30,0,0,0,0,0,-50,40,,,,,,,0,12,10,7,100436,0,0,,,,,,,,,,,,,,,,,-1
龟之助,,,,,,505,14,5.00,22,19,36,11,180,0,30,0,0,70,0,0,0,0,0,0,30,,,,,,,0,0,0,7,100271,0,0,,,,,,,,,,,,,,,,,-1
贝洛彦,,,,,,506,19,5.00,30,15,33,14,240,0,70,30,0,0,30,0,0,0,0,0,61,,,,,,,0,0,0,7,100268,0,1,,,,,,,,,,,,,,,,,-1
近藏,,,,,,507,20,5.00,30,35,10,25,100,0,50,0,0,50,0,0,0,0,0,0,10,,,,,,,0,10,10,7,100407,0,0,,,,,,,,,,,,,,,,,-1
小卡,,,,,,508,18,5.00,20,22,21,25,210,30,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,0,1,5,100323,0,0,,,,,,,,,,,,,,,,,-1
山贼,,,,,,509,20,5.00,30,20,25,15,100,0,50,0,0,50,0,0,0,0,0,0,140,150,-1,-1,-1,-1,-1,0,10,10,7,100400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
山贼格鲁顿,,,,,,510,28,5.00,28,28,26,18,300,1,100,0,0,0,0,0,0,0,0,0,1,2,150,,,,,0,5,0,4,100307,0,1,,,,,,,,,,,,,,,,,-1
盗贼,,,,,,511,20,5.00,20,25,30,25,100,0,0,0,50,50,0,0,0,0,0,0,140,-1,-1,-1,-1,-1,-1,0,10,10,7,100431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
盗贼拉奇鲁哥,,,,,,512,23,5.00,22,26,20,26,240,5,0,0,100,0,0,0,0,0,0,0,1,2,150,3,,,,0,0,3,5,100279,0,0,,,,,,,,,,,,,,,,,-1
盗贼鲁尼帖斯,,,,,,513,22,5.00,23,23,25,22,240,5,100,0,0,0,0,0,0,0,0,0,1,2,30,3,,,,0,0,3,5,100282,0,0,,,,,,,,,,,,,,,,,-1
盗贼呼拔拔,,,,,,514,24,5.00,22,24,19,27,240,5,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,0,0,3,5,100280,0,0,,,,,,,,,,,,,,,,,-1
怪力的小马,,,,,,515,20,5.00,15,45,10,30,100,0,0,0,100,0,5,5,5,5,5,5,40,-1,-1,-1,-1,-1,-1,0,5,5,7,100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
铁壁的小玛摩,,,,,,516,20,5.00,30,10,45,15,100,0,100,0,0,0,5,5,5,5,5,5,30,-1,-1,-1,-1,-1,-1,0,5,5,7,100436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
疾风的小秒,,,,,,517,20,5.00,15,20,5,60,100,0,0,0,0,100,5,5,5,5,5,5,151,-1,-1,-1,-1,-1,-1,0,5,5,7,100230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
库,,,,,,518,24,5.00,23,28,16,25,240,5,60,40,0,0,0,0,0,0,0,0,1,2,61,,,,,0,3,3,5,100327,0,1,,,,,,,,,,,,,,,,,-1
乱丸,,,,,,519,22,5.00,26,30,14,16,210,7,0,50,50,0,0,0,0,0,0,0,1,40,,,,,,0,5,0,5,100340,0,0,,,,,,,,,,,,,,,,,-1
琳达,,,,,,520,20,5.00,21,19,41,4,210,7,90,0,0,10,0,0,0,60,0,0,1,2,80,30,,,,0,0,0,5,100274,0,0,,,,,,,,,,,,,,,,,-1
悟,,,,,,521,20,5.00,30,30,20,20,100,0,0,100,0,0,5,5,5,5,5,5,3,30,-1,-1,-1,-1,-1,0,10,10,7,100439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
唐,,,,,,522,20,5.00,15,20,25,40,100,0,0,0,0,100,5,5,5,5,5,5,150,10,-1,-1,-1,-1,-1,0,10,10,7,100432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
逃走呼拔拔,,,,,,523,24,5.00,23,25,20,28,240,5,0,0,60,40,0,0,0,0,0,0,1,2,150,,,,,2,5,5,7,100280,0,0,,,,,,,,,,,,,,,,,-1
卡特利奴,肉,鱼,串,米,,524,21,4.50,19,29,12,30,1000000,5,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,0,3,3,5,100329,1,1,,600,600,,600,600,,600,600,,600,600,,,,,-1
钢格之龙,,,,,,525,22,5.00,100,5,0,15,210,7,40,60,0,0,10,10,10,10,10,10,1,2,40,,,,,0,5,5,7,100384,0,1,,,,,,,,,,,,,,,,,-1
刚气之龙,,,,,,526,21,5.00,50,45,5,22,240,5,0,70,30,0,10,10,10,10,10,10,1,2,30,,,,,0,5,5,7,100385,0,1,,,,,,,,,,,,,,,,,-1
疾速之龙,,,,,,527,19,4.50,40,15,5,70,210,7,70,30,0,0,10,10,10,10,10,10,1,2,150,,,,,0,5,5,7,100386,0,1,,,,,,,,,,,,,,,,,-1
一级矿石,,,,,,528,50,1.00,100,0,0,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,4,100471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
特级矿石,,,,,,529,100,1.00,80,0,5,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,4,100469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
超特级矿石,,,,,,530,150,1.00,100,0,25,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,4,100470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
木,,,,,,531,125,1.00,100,0,0,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,7,100468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
矿石小偷,,,,,,532,20,5.00,20,10,20,50,100,0,50,0,0,50,0,0,0,0,0,0,140,-1,-1,-1,-1,-1,-1,0,5,5,7,100400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
落石,,,,,,534,400,1.00,100,0,0,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,7,100471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
米金恩斯基,,,,,,535,16,5.00,30,28,17,16,210,9,20,80,0,0,0,0,0,0,0,0,1,51,,,,,,0,5,5,7,100342,0,0,,,,,,,,,,,,,,,,,-1
山贼格鲁西斯,,,,,,536,21,5.00,20,30,13,28,240,5,0,0,80,20,0,0,0,0,0,0,1,2,11,61,,,,0,3,3,7,100329,0,1,,,,,,,,,,,,,,,,,-1
SBC审查员,,,,,,537,20,5.00,20,30,20,30,100,0,0,0,50,50,10,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,0,5,5,7,100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
阿利给洛斯,,,,,,538,26,5.00,33,19,25,18,270,3,50,50,0,0,0,0,0,0,0,0,1,2,51,30,,,,0,0,5,4,100381,0,1,,,,,,,,,,,,,,,,,-1
JBA审查员,,,,,,539,20,5.00,30,20,30,20,100,0,50,50,0,0,10,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,0,5,5,7,100436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
邦浦洛斯,,,,,,540,27,5.00,25,37,15,21,270,3,0,0,50,50,0,0,0,0,0,0,1,2,40,30,,,,0,5,0,4,100289,0,0,,,,,,,,,,,,,,,,,-1
玛琼拉,,,,,,541,20,5.00,10,35,10,45,100,0,0,0,40,60,10,10,10,10,10,10,140,61,80,90,100,110,151,0,10,0,7,100230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
卡鲁德,,,,,,542,20,5.00,40,40,10,10,100,0,60,40,0,0,10,10,10,10,10,10,140,30,31,-1,-1,-1,-1,0,5,5,7,100436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
伯恩,,,,,,543,20,5.00,35,15,5,45,100,0,0,0,0,100,10,10,10,10,10,10,140,10,11,12,13,150,-1,0,10,10,7,100065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
坑夫巴卡斯,,,,,,544,20,5.00,20,45,30,5,100,0,60,40,0,0,5,5,5,5,5,5,30,-1,-1,-1,-1,-1,-1,0,5,5,7,100401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
阿斯玛鲁原石,,,,,,545,250,1.00,100,0,5,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,4,100469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
利诺恩,,,,,,546,22,5.00,27,37,19,17,300,1,100,0,0,0,10,10,10,10,10,10,1,2,30,31,,,,0,5,5,7,100287,0,1,,,,,,,,,,,,,,,,,-1
奇洛斯,,,,,,547,29,5.00,27,36,16,20,270,3,0,30,70,0,10,10,10,10,10,10,1,2,50,51,52,,,0,5,5,7,100288,0,1,,,,,,,,,,,,,,,,,-1
浦洛斯,,,,,,548,27,5.00,25,37,15,21,270,3,0,0,50,50,10,10,10,10,10,10,1,2,60,61,,,,0,5,7,7,100289,0,1,,,,,,,,,,,,,,,,,-1
奇诺,,,,,,549,26,5.00,24,38,16,20,270,3,0,0,100,0,10,10,10,10,10,10,1,2,40,41,,,,0,5,5,7,100290,0,1,,,,,,,,,,,,,,,,,-1
布鲁德,,,,,,550,25,5.00,25,35,14,24,270,3,0,0,20,80,10,10,10,10,10,10,1,2,110,,,,,0,5,5,7,100394,0,1,,,,,,,,,,,,,,,,,-1
迷路格鲁西斯,,,,,,551,21,5.00,20,30,13,30,240,5,0,0,80,20,0,0,0,0,0,0,1,2,152,40,,,,0,5,5,5,100329,0,1,,,,,,,,,,,,,,,,,-1
水的守护者,,,,,,552,21,5.00,34,19,23,19,270,3,20,80,0,0,10,10,10,10,10,10,1,2,52,51,50,,,0,0,5,7,100379,0,1,,,,,,,,,,,,,,,,,-1
火的守护者,,,,,,553,20,5.00,17,23,11,33,180,9,0,0,80,20,10,10,10,10,10,10,1,152,12,,,,,0,3,1,7,100370,0,0,,,,,,,,,,,,,,,,,-1
风的守护者,,,,,,554,23,5.00,21,30,13,28,240,5,0,0,30,70,10,10,10,10,10,10,1,2,41,40,,,,0,3,3,7,100328,0,1,,,,,,,,,,,,,,,,,-1
地的守护者,,,,,,555,20,5.00,21,19,41,4,210,7,90,0,0,10,10,10,10,60,10,10,1,2,80,30,31,,,0,0,0,7,100274,0,0,,,,,,,,,,,,,,,,,-1
精灵的使者,,,,,,556,20,5.00,20,30,20,30,100,0,50,50,0,0,100,100,100,100,100,100,110,80,90,-1,-1,-1,-1,0,10,30,7,100461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
杰洛磨树,,,,,,557,150,1.00,100,0,0,0,100,0,0,0,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,7,100468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
克克洛斯,石,木,皮,线,牙,558,20,4.50,18,22,10,35,210,7,0,0,0,100,0,0,0,0,0,0,1,120,,,,,,0,5,2,5,100368,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
多利诺布斯,肉,鱼,串,盐,碳火,559,12,4.50,26,21,26,12,210,9,0,30,70,0,0,0,0,0,0,0,1,2,,,,,,0,1,0,5,100335,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
龟之盾,肉,鱼,串,盐,油,560,14,4.50,20,18,34,9,180,9,30,0,0,70,0,0,0,0,0,0,1,2,,,,,,0,0,0,6,100271,1,0,,600,600,,600,600,,600,600,,600,600,,600,600,,-1
奇卡洛斯,石,木,肉,鱼,米,561,28,5.00,28,29,30,18,300,1,30,0,0,70,5,5,5,5,5,5,1,2,3,30,31,,,2,5,0,7,100343,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
卡卡金宝,石,木,肉,鱼,米,562,26,5.00,30,33,30,12,300,1,0,20,80,0,5,5,5,5,5,20,1,2,90,30,31,,,2,5,0,7,100346,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
冒险者,,,,,,563,20,5.00,20,30,20,30,100,0,0,0,50,50,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,5,5,7,100020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
冒险者,,,,,,564,20,5.00,20,20,30,30,100,0,50,50,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,5,5,7,100065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
冒险者,,,,,,565,20,5.00,25,25,25,25,100,0,50,0,0,50,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,5,5,7,100170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
冒险者,,,,,,566,20,5.00,25,30,20,25,100,0,0,50,50,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,5,5,7,100210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
旅人,,,,,,567,20,5.00,30,20,30,20,100,0,50,0,0,50,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,5,5,7,100090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
旅人,,,,,,568,20,5.00,30,20,30,20,100,0,0,50,50,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,5,5,7,100105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
旅人,,,,,,569,20,5.00,25,25,20,30,100,0,50,50,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,5,5,7,100140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
旅人,,,,,,570,20,5.00,25,30,20,25,100,0,0,0,50,50,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,5,5,7,100220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
迷路的小孩子,,,,,,571,20,5.00,20,25,20,35,100,0,0,0,60,40,0,0,0,0,0,0,40,-1,-1,-1,-1,-1,-1,0,5,5,7,100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
迷路的小孩子,,,,,,572,20,5.00,15,20,25,40,100,0,60,40,0,0,0,0,0,0,0,0,30,-1,-1,-1,-1,-1,-1,0,5,5,7,100120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
路痴的盗贼,,,,,,573,20,5.00,15,30,15,30,100,0,50,0,0,50,0,0,0,0,0,0,140,-1,-1,-1,-1,-1,-1,0,5,5,7,100431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
迷路的山贼,,,,,,574,20,5.00,20,30,20,30,100,0,0,50,50,0,0,0,0,0,0,0,140,-1,-1,-1,-1,-1,-1,0,5,5,7,100400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
鲁尼帖斯,石,线,骨,肉,米,575,22,5.00,23,23,25,24,240,5,100,0,0,0,0,100,100,100,0,0,1,2,,,,,,2,0,3,5,100282,0,0,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
大地守护兽,肉,鱼,串,盐,碳火,576,14,5.00,28,20,30,10,180,9,100,0,0,0,30,30,30,30,30,30,1,2,30,,,,,0,1,0,6,100338,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
大地守护兽,石,木,肉,鱼,米,577,25,5.00,39,29,34,6,300,1,90,10,0,0,50,50,50,50,50,50,31,30,41,3,,,,0,5,0,4,100351,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
贝洛洛克,木,皮,骨,线,牙,578,19,5.00,30,15,33,14,210,7,70,30,0,0,60,30,30,-20,30,30,61,60,,,,,,0,0,0,5,100268,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
绿龟,肉,鱼,串,盐,油,579,14,5.00,20,20,36,9,180,9,60,0,0,40,30,30,30,30,30,30,30,,,,,,,0,0,0,6,100272,0,0,,600,600,,600,600,,600,600,,600,600,,600,600,,-1
特洛昆,鱼,串,米,饮用水,碳火,580,17,4.50,23,21,23,17,180,9,70,0,0,30,30,30,30,30,30,30,90,,,,,,,0,0,3,6,100277,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
洛奇安,石,木,皮,骨,线,581,23,4.50,25,21,38,6,240,5,80,0,0,20,30,30,30,30,30,30,110,,,,,,,0,0,1,5,100286,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
利则诺顿,木,皮,线,肉,米,582,22,4.50,27,37,19,17,300,1,100,0,0,0,30,30,30,30,30,30,151,,,,,,,0,5,0,4,100287,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
克雷尔,石,木,皮,线,牙,583,19,4.50,19,18,20,22,100,11,60,40,0,0,30,30,30,30,30,30,10,,,,,,,0,0,1,6,100291,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
卡拉卡利,石,木,皮,骨,牙,584,17,4.50,15,23,23,26,210,7,70,0,0,30,30,30,30,30,30,30,51,,,,,,,0,0,1,5,100326,0,0,,600,600,,600,600,,600,600,,600,600,,600,600,,-1
多利凯拉,肉,鱼,串,盐,碳火,585,18,4.50,27,18,28,10,180,9,70,30,0,0,30,30,30,30,30,30,30,,,,,,,0,1,0,6,100337,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
乌力斯坦,石,木,皮,骨,线,586,15,4.50,22,17,19,17,150,-20,100,0,0,0,0,0,0,0,0,0,1,20,,,,,,1,1,1,6,100252,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
布比,肉,鱼,串,卵,盐,587,15,4.50,42,20,16,12,240,-20,80,20,0,0,0,0,0,0,0,0,1,,,,,,,1,2,0,5,100254,1,0,,600,600,,600,600,,600,600,,600,600,,600,600,,-1
卡梅兰恩,肉,鱼,串,盐,油,588,12,4.50,20,21,33,10,180,-20,0,0,80,20,0,0,0,0,0,0,1,2,10,,,,,1,0,0,6,100273,1,0,,600,600,,600,600,,600,600,,600,600,,600,600,,-1
里斯基,石,木,皮,线,牙,589,17,4.50,19,16,19,23,150,-25,20,80,0,0,0,0,0,0,0,0,1,2,,,,,,1,0,1,6,100294,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
克克洛斯,石,木,皮,线,牙,590,20,4.50,18,22,10,35,210,-30,0,0,0,100,0,0,0,0,0,0,1,120,,,,,,1,5,2,5,100368,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
火鸡,石,木,皮,线,牙,591,17,5.00,21,20,12,35,180,9,0,0,30,70,40,40,40,40,40,40,1,151,51,,,,,0,3,1,7,100367,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
克克洛斯,石,木,皮,线,牙,592,20,5.00,20,22,12,37,210,7,0,0,0,100,40,40,40,40,40,40,1,151,51,,,,,0,5,2,7,100368,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
霍尔克,石,木,皮,线,牙,593,18,5.00,22,18,14,35,180,9,30,0,0,70,0,0,0,0,0,0,1,151,51,,,,,0,3,1,6,100369,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
奇宝,石,木,皮,线,牙,594,20,5.00,19,25,13,35,180,9,0,0,80,20,0,0,0,0,0,0,1,152,52,,,,,0,3,1,7,100370,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
戴斯,,,,,,595,20,5.00,30,30,20,20,100,0,60,40,0,0,30,30,30,30,30,30,40,30,-1,-1,-1,-1,-1,0,5,5,7,100432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
波卡,,,,,,596,20,5.00,20,30,20,30,100,0,0,0,40,60,30,30,30,30,30,30,40,30,-1,-1,-1,-1,-1,0,5,5,7,100436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
达兹,,,,,,597,20,5.00,20,30,30,20,100,0,0,60,40,0,30,30,30,30,30,30,40,30,-1,-1,-1,-1,-1,0,5,5,7,100434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
盗贼特沙王,石,线,骨,肉,米,598,19,5.00,24,25,24,26,270,3,60,0,0,40,0,0,0,0,0,0,1,2,40,,,,,0,0,3,7,100281,0,0,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
深蓝色石头,,,,,,599,150,1.00,200,0,50,0,100,0,50,50,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,4,100470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
迪克牧,石,木,线,加特洛,美鲁娜,600,50,1.00,1,0,0,0,100,0,0,0,0,0,-100,-100,-100,-100,-100,-100,0,3,60,110,80,40,130,0,100,100,7,100400,1,0,100,1,2,100,1,2,100,1,2,-500,0,0,-500,0,0,,-1
饲育员,,,,,,601,20,5.00,25,25,25,25,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,602,20,5.00,40,20,20,20,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,603,20,5.00,20,40,20,20,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,604,20,5.00,20,20,40,20,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,605,20,5.00,20,20,20,40,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,606,20,5.00,30,30,30,10,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,607,20,5.00,30,30,10,30,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,608,20,5.00,30,10,30,30,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,609,20,5.00,10,30,30,30,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,610,20,5.00,40,40,10,10,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,611,20,5.00,10,40,40,10,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,612,20,5.00,10,10,40,40,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,613,20,5.00,40,10,10,40,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,614,20,5.00,50,30,20,0,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,615,20,5.00,0,50,30,20,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,616,20,5.00,20,0,50,30,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
饲育员,,,,,,617,20,5.00,30,20,0,50,100,0,0,0,0,0,30,30,30,30,30,30,-1,-1,-1,-1,-1,-1,-1,2,10,10,7,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
火之守护兽,石,皮,线,肉,鱼,650,27,5.00,25,40,22,27,300,1,0,20,80,0,50,50,50,50,50,50,12,11,10,152,,,,0,5,5,7,100373,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
火之守护兽,木,皮,线,肉,米,651,26,5.00,25,39,18,23,270,3,0,0,100,0,30,30,30,30,30,30,50,51,52,,,,,0,5,0,7,100290,0,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
卡梅兰恩,肉,鱼,串,盐,油,652,12,5.00,21,22,34,11,180,9,0,0,80,20,30,30,30,30,30,30,30,10,,,,,,0,0,0,6,100273,0,0,,600,600,,600,600,,600,600,,600,600,,600,600,,-1
卡比特,肉,鱼,串,,,653,18,5.00,15,20,20,28,150,11,0,0,70,30,30,30,30,30,30,30,61,,,,,,,0,2,0,6,100295,0,0,,700,700,,700,700,,700,700,,,,,,,,-1
诺斯多洛斯,石,皮,骨,线,牙,654,24,5.00,22,25,20,24,210,7,0,0,90,10,30,30,30,30,30,30,51,,,,,,,0,1,0,5,100387,0,1,,500,500,,500,500,,500,500,,500,500,,500,500,,-1
加美,肉,鱼,米,卵,饮用水,655,22,5.00,23,24,20,24,210,7,0,0,60,40,30,30,30,30,30,30,40,,,,,,,0,0,1,5,100259,0,0,,500,500,,500,500,,500,500,,500,500,,500,500,,-1
