特洛金Lv2枪,特洛金Lv2枪,攻 +18 敏 -4 魅 +2          昏睡的精灵 Lv2,,,,,,,,,,,,,,239,20427,3960,3,0,0,20,-1,,,,,,,200000,200000,,,,0,0,18,18,0,0,-4,-4,0,0,0,0,0,0,2,2,0,0,0,0,186,0,8,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,2,2,-1,0,0,1,1,1,0,木,125,石,125,,,昏睡,125,,
大的枪,大的枪,攻 +25 敏 -5 魅 +3,,,,,,,,,,,,,,240,20401,6000,3,0,0,25,-1,,,,,,,200000,200000,,,,0,0,25,25,0,0,-5,-5,0,0,0,0,0,0,3,3,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,1,1,1,0,木,205,牙,205,,,,,,
贝诺美斯Lv3枪,贝诺美斯Lv3枪,攻 +23 敏 -5 魅 +3          猛毒的精灵 Lv3,,,,,,,,,,,,,,241,20510,7200,3,0,0,25,-1,,,,,,,200000,200000,,,,0,0,23,23,0,0,-5,-5,0,0,0,0,0,0,3,3,0,0,0,0,132,0,0,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,205,牙,205,,,毒,205,,
威金娜斯Lv3枪,威金娜斯Lv3枪,攻 +23 敏 -5 魅 +3          硬化的精灵 Lv3,,,,,,,,,,,,,,242,20510,7000,3,0,0,25,-1,,,,,,,200000,200000,,,,0,0,23,23,0,0,-5,-5,0,0,0,0,0,0,3,3,0,0,0,0,152,0,0,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,205,牙,205,,,石化,205,,
迪所斯Lv3枪,迪所斯Lv3枪,攻 +23 敏 -5 魅 +3          混乱的精灵 Lv3,,,,,,,,,,,,,,243,20510,6800,3,0,0,25,-1,,,,,,,200000,200000,,,,0,0,23,23,0,0,-5,-5,0,0,0,0,0,0,3,3,0,0,0,0,162,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,3,3,-1,0,0,1,1,1,0,木,205,牙,205,,,混乱,205,,
莱伊卡Lv3枪,莱伊卡Lv3枪,攻 +23 敏 -5 魅 +3          酒的精灵 Lv3,,,,,,,,,,,,,,244,20510,6800,3,0,0,25,-1,,,,,,,200000,200000,,,,0,0,23,23,0,0,-5,-5,0,0,0,0,0,0,3,3,0,0,0,0,172,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,3,3,-1,0,0,1,1,1,0,木,205,牙,205,,,酒醉,205,,
特洛西Lv3枪,特洛西Lv3枪,攻 +23 敏 -5 魅 +3          睡眠的精灵 Lv3,,,,,,,,,,,,,,245,20510,7200,3,0,0,25,-1,,,,,,,200000,200000,,,,0,0,23,23,0,0,-5,-5,0,0,0,0,0,0,3,3,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,205,牙,205,,,昏睡,205,,
特洛西Lv3枪,特洛西Lv3枪,攻 +23 敏 -5 魅 +3          睡眠的精灵 Lv3,,,,,,,,,,,,,,246,20510,7200,3,0,0,25,-1,,,,,,,200000,200000,,,,0,0,23,23,0,0,-5,-5,0,0,0,0,0,0,3,3,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,205,牙,205,,,昏睡,205,,
特洛西Lv3枪,特洛西Lv3枪,攻 +23 敏 -5 魅 +3          睡眠的精灵 Lv3,,,,,,,,,,,,,,247,20510,7200,3,0,0,25,-1,,,,,,,200000,200000,,,,0,0,23,23,0,0,-5,-5,0,0,0,0,0,0,3,3,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,205,牙,205,,,昏睡,205,,
特洛西Lv3枪,特洛西Lv3枪,攻 +23 敏 -5 魅 +3          睡眠的精灵 Lv3,,,,,,,,,,,,,,248,20510,7200,3,0,0,25,-1,,,,,,,200000,200000,,,,0,0,23,23,0,0,-5,-5,0,0,0,0,0,0,3,3,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,205,牙,205,,,昏睡,205,,
特洛西Lv3枪,特洛西Lv3枪,攻 +23 敏 -5 魅 +3          睡眠的精灵 Lv3,,,,,,,,,,,,,,249,20510,7200,3,0,0,25,-1,,,,,,,200000,200000,,,,0,0,23,23,0,0,-5,-5,0,0,0,0,0,0,3,3,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,205,牙,205,,,昏睡,205,,
硬的枪,硬的枪,攻 +30 敏 -6 魅 +3,,,,,,,,,,,,,,250,20445,10200,3,0,0,30,-1,,,,,,,300000,300000,,,,0,0,30,30,0,0,-6,-6,0,0,0,0,0,0,3,3,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,1,1,1,0,木,305,石,305,,,,,,
贝洛萨Lv3枪,贝洛萨Lv3枪,攻 +28 敏 -6 魅 +3          毒雾的精灵 Lv3,,,,,,,,,,,,,,251,20415,13800,3,0,0,30,-1,,,,,,,300000,300000,,,,0,0,28,28,0,0,-6,-6,0,0,0,0,0,0,3,3,0,0,0,0,137,0,10,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,305,牙,305,,,毒,305,,
威金娜斯Lv3枪,威金娜斯Lv3枪,攻 +28 敏 -6 魅 +3          石化的精灵 Lv3,,,,,,,,,,,,,,252,20415,13200,3,0,0,30,-1,,,,,,,300000,300000,,,,0,0,28,28,0,0,-6,-6,0,0,0,0,0,0,3,3,0,0,0,0,157,0,9,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,305,牙,305,,,石化,305,,
贝所金Lv3枪,贝所金Lv3枪,攻 +28 敏 -6 魅 +3          混迷的精灵 Lv3,,,,,,,,,,,,,,253,20415,12600,3,0,0,30,-1,,,,,,,300000,300000,,,,0,0,28,28,0,0,-6,-6,0,0,0,0,0,0,3,3,0,0,0,0,167,0,8,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,3,3,-1,0,0,1,1,1,0,木,305,牙,305,,,混乱,305,,
莱伊萨Lv3枪,莱伊萨Lv3枪,攻 +28 敏 -6 魅 +3          酩酊的精灵 Lv3,,,,,,,,,,,,,,254,20415,12600,3,0,0,30,-1,,,,,,,300000,300000,,,,0,0,28,28,0,0,-6,-6,0,0,0,0,0,0,3,3,0,0,0,0,177,0,8,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,3,3,-1,0,0,1,1,1,0,木,305,牙,305,,,酒醉,305,,
特洛金Lv3枪,特洛金Lv3枪,攻 +28 敏 -6 魅 +3          昏睡的精灵 Lv3,,,,,,,,,,,,,,255,20415,13800,3,0,0,30,-1,,,,,,,300000,300000,,,,0,0,28,28,0,0,-6,-6,0,0,0,0,0,0,3,3,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,305,牙,305,,,昏睡,305,,
特洛金Lv3枪,特洛金Lv3枪,攻 +28 敏 -6 魅 +3          昏睡的精灵 Lv3,,,,,,,,,,,,,,256,20415,13800,3,0,0,30,-1,,,,,,,300000,300000,,,,0,0,28,28,0,0,-6,-6,0,0,0,0,0,0,3,3,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,305,牙,305,,,昏睡,305,,
特洛金Lv3枪,特洛金Lv3枪,攻 +28 敏 -6 魅 +3          昏睡的精灵 Lv3,,,,,,,,,,,,,,257,20415,13800,3,0,0,30,-1,,,,,,,300000,300000,,,,0,0,28,28,0,0,-6,-6,0,0,0,0,0,0,3,3,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,305,牙,305,,,昏睡,305,,
特洛金Lv3枪,特洛金Lv3枪,攻 +28 敏 -6 魅 +3          昏睡的精灵 Lv3,,,,,,,,,,,,,,258,20415,13800,3,0,0,30,-1,,,,,,,300000,300000,,,,0,0,28,28,0,0,-6,-6,0,0,0,0,0,0,3,3,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,305,牙,305,,,昏睡,305,,
特洛金Lv3枪,特洛金Lv3枪,攻 +28 敏 -6 魅 +3          昏睡的精灵 Lv3,,,,,,,,,,,,,,259,20415,13800,3,0,0,30,-1,,,,,,,300000,300000,,,,0,0,28,28,0,0,-6,-6,0,0,0,0,0,0,3,3,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,3,3,-1,0,0,1,1,1,0,木,305,牙,305,,,昏睡,305,,
强的枪,强的枪,攻 +35 敏 -7 魅 +4,,,,,,,,,,,,,,260,20426,15600,3,0,0,35,-1,,,,,,,300000,300000,,,,0,0,35,35,0,0,-7,-7,0,0,0,0,0,0,4,4,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-1,0,0,1,1,1,0,木,425,石,425,,,,,,
贝诺美斯Lv4枪,贝诺美斯Lv4枪,攻 +33 敏 -7 魅 +4          猛毒的精灵 Lv4,,,,,,,,,,,,,,261,20431,18120,3,0,0,35,-1,,,,,,,300000,300000,,,,0,0,33,33,0,0,-7,-7,0,0,0,0,0,0,4,4,0,0,0,0,133,0,0,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,425,牙,425,,,毒,425,,
威金尼尔Lv4枪,威金尼尔Lv4枪,攻 +33 敏 -7 魅 +4          硬化的精灵 Lv4,,,,,,,,,,,,,,262,20431,17700,3,0,0,35,-1,,,,,,,300000,300000,,,,0,0,33,33,0,0,-7,-7,0,0,0,0,0,0,4,4,0,0,0,0,153,0,0,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,425,牙,425,,,石化,425,,
迪所斯Lv4枪,迪所斯Lv4枪,攻 +33 敏 -7 魅 +4          混乱的精灵 Lv4,,,,,,,,,,,,,,263,20431,17280,3,0,0,35,-1,,,,,,,300000,300000,,,,0,0,33,33,0,0,-7,-7,0,0,0,0,0,0,4,4,0,0,0,0,163,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,4,4,-1,0,0,1,1,1,0,木,425,牙,425,,,混乱,425,,
莱伊卡Lv4枪,莱伊卡Lv4枪,攻 +33 敏 -7 魅 +4          酒的精灵 Lv4,,,,,,,,,,,,,,264,20431,17280,3,0,0,35,-1,,,,,,,300000,300000,,,,0,0,33,33,0,0,-7,-7,0,0,0,0,0,0,4,4,0,0,0,0,173,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,4,4,-1,0,0,1,1,1,0,木,425,牙,425,,,酒醉,425,,
特洛西Lv4枪,特洛西Lv4枪,攻 +33 敏 -7 魅 +4          睡眠的精灵 Lv4,,,,,,,,,,,,,,265,20431,18120,3,0,0,35,-1,,,,,,,300000,300000,,,,0,0,33,33,0,0,-7,-7,0,0,0,0,0,0,4,4,0,0,0,0,183,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,425,牙,425,,,昏睡,425,,
特洛西Lv4枪,特洛西Lv4枪,攻 +33 敏 -7 魅 +4          睡眠的精灵 Lv4,,,,,,,,,,,,,,266,20431,18120,3,0,0,35,-1,,,,,,,300000,300000,,,,0,0,33,33,0,0,-7,-7,0,0,0,0,0,0,4,4,0,0,0,0,183,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,425,牙,425,,,昏睡,425,,
特洛西Lv4枪,特洛西Lv4枪,攻 +33 敏 -7 魅 +4          睡眠的精灵 Lv4,,,,,,,,,,,,,,267,20431,18120,3,0,0,35,-1,,,,,,,300000,300000,,,,0,0,33,33,0,0,-7,-7,0,0,0,0,0,0,4,4,0,0,0,0,183,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,425,牙,425,,,昏睡,425,,
特洛西Lv4枪,特洛西Lv4枪,攻 +33 敏 -7 魅 +4          睡眠的精灵 Lv4,,,,,,,,,,,,,,268,20431,18120,3,0,0,35,-1,,,,,,,300000,300000,,,,0,0,33,33,0,0,-7,-7,0,0,0,0,0,0,4,4,0,0,0,0,183,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,425,牙,425,,,昏睡,425,,
特洛西Lv4枪,特洛西Lv4枪,攻 +33 敏 -7 魅 +4          睡眠的精灵 Lv4,,,,,,,,,,,,,,269,20431,18120,3,0,0,35,-1,,,,,,,300000,300000,,,,0,0,33,33,0,0,-7,-7,0,0,0,0,0,0,4,4,0,0,0,0,183,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,425,牙,425,,,昏睡,425,,
厉害的枪,厉害的枪,攻 +40 敏 -8 魅 +4,,,,,,,,,,,,,,270,20441,24000,3,0,0,40,-1,,,,,,,300000,300000,,,,0,0,40,40,0,0,-8,-8,0,0,0,0,0,0,4,4,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-1,0,0,1,1,1,0,木,565,牙,565,,,,,,
贝洛萨Lv4枪,贝洛萨Lv4枪,攻 +38 敏 -8 魅 +4          毒雾的精灵 Lv4,,,,,,,,,,,,,,271,20448,31200,3,0,0,40,-1,,,,,,,300000,300000,,,,0,0,38,38,0,0,-8,-8,0,0,0,0,0,0,4,4,0,0,0,0,138,0,12,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,565,石,565,,,毒,565,,
威金娜斯Lv4枪,威金娜斯Lv4枪,攻 +38 敏 -8 魅 +4          石化的精灵 Lv4,,,,,,,,,,,,,,272,20448,30000,3,0,0,40,-1,,,,,,,300000,300000,,,,0,0,38,38,0,0,-8,-8,0,0,0,0,0,0,4,4,0,0,0,0,158,0,11,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,565,石,565,,,石化,565,,
贝所金Lv4枪,贝所金Lv4枪,攻 +38 敏 -8 魅 +4          混迷的精灵 Lv4,,,,,,,,,,,,,,273,20448,28800,3,0,0,40,-1,,,,,,,300000,300000,,,,0,0,38,38,0,0,-8,-8,0,0,0,0,0,0,4,4,0,0,0,0,168,0,10,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,4,4,-1,0,0,1,1,1,0,木,565,石,565,,,混乱,565,,
莱伊萨Lv4枪,莱伊萨Lv4枪,攻 +38 敏 -8 魅 +4          酩酊的精灵 Lv4,,,,,,,,,,,,,,274,20448,28800,3,0,0,40,-1,,,,,,,300000,300000,,,,0,0,38,38,0,0,-8,-8,0,0,0,0,0,0,4,4,0,0,0,0,178,0,10,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,4,4,-1,0,0,1,1,1,0,木,565,石,565,,,酒醉,565,,
特洛金Lv4枪,特洛金Lv4枪,攻 +38 敏 -8 魅 +4          昏睡的精灵 Lv4,,,,,,,,,,,,,,275,20448,31200,3,0,0,40,-1,,,,,,,300000,300000,,,,0,0,38,38,0,0,-8,-8,0,0,0,0,0,0,4,4,0,0,0,0,188,0,12,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,565,石,565,,,昏睡,565,,
特洛金Lv4枪,特洛金Lv4枪,攻 +38 敏 -8 魅 +4          昏睡的精灵 Lv4,,,,,,,,,,,,,,276,20448,31200,3,0,0,40,-1,,,,,,,300000,300000,,,,0,0,38,38,0,0,-8,-8,0,0,0,0,0,0,4,4,0,0,0,0,188,0,12,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,565,石,565,,,昏睡,565,,
特洛金Lv4枪,特洛金Lv4枪,攻 +38 敏 -8 魅 +4          昏睡的精灵 Lv4,,,,,,,,,,,,,,277,20448,31200,3,0,0,40,-1,,,,,,,300000,300000,,,,0,0,38,38,0,0,-8,-8,0,0,0,0,0,0,4,4,0,0,0,0,188,0,12,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,565,石,565,,,昏睡,565,,
特洛金Lv4枪,特洛金Lv4枪,攻 +38 敏 -8 魅 +4          昏睡的精灵 Lv4,,,,,,,,,,,,,,278,20448,31200,3,0,0,40,-1,,,,,,,300000,300000,,,,0,0,38,38,0,0,-8,-8,0,0,0,0,0,0,4,4,0,0,0,0,188,0,12,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,565,石,565,,,昏睡,565,,
特洛金Lv4枪,特洛金Lv4枪,攻 +38 敏 -8 魅 +4          昏睡的精灵 Lv4,,,,,,,,,,,,,,279,20448,31200,3,0,0,40,-1,,,,,,,300000,300000,,,,0,0,38,38,0,0,-8,-8,0,0,0,0,0,0,4,4,0,0,0,0,188,0,12,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,4,4,-1,0,0,1,1,1,0,木,565,石,565,,,昏睡,565,,
玛丽娜丝的枪,玛丽娜丝的枪,攻 +45 敏 -9 魅 +5,,,,,,,,,,,,,,280,20444,38400,3,0,0,50,-1,,,,,,,300000,300000,,,,0,0,45,45,0,0,-9,-9,0,0,0,0,0,0,5,5,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-1,0,0,1,1,1,0,木,725,牙,725,,,,,,
贝诺美斯Lv5枪,贝诺美斯Lv5枪,攻 +43 敏 -9 魅 +5          猛毒的精灵 Lv5,,,,,,,,,,,,,,281,20436,43800,3,0,0,50,-1,,,,,,,300000,300000,,,,0,0,43,43,0,0,-9,-9,0,0,0,0,0,0,5,5,0,0,0,0,134,0,0,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,725,牙,725,,,毒,725,,
威金尼尔Lv5枪,威金尼尔Lv5枪,攻 +43 敏 -9 魅 +5          硬化的精灵 Lv5,,,,,,,,,,,,,,282,20436,42900,3,0,0,50,-1,,,,,,,300000,300000,,,,0,0,43,43,0,0,-9,-9,0,0,0,0,0,0,5,5,0,0,0,0,154,0,0,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,725,牙,725,,,石化,725,,
迪所斯Lv5枪,迪所斯Lv5枪,攻 +43 敏 -9 魅 +5          混乱的精灵 Lv5,,,,,,,,,,,,,,283,20436,42000,3,0,0,50,-1,,,,,,,300000,300000,,,,0,0,43,43,0,0,-9,-9,0,0,0,0,0,0,5,5,0,0,0,0,164,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,5,5,-1,0,0,1,1,1,0,木,725,牙,725,,,混乱,725,,
莱伊卡Lv5枪,莱伊卡Lv5枪,攻 +43 敏 -9 魅 +5          酒的精灵 Lv5,,,,,,,,,,,,,,284,20436,42000,3,0,0,50,-1,,,,,,,300000,300000,,,,0,0,43,43,0,0,-9,-9,0,0,0,0,0,0,5,5,0,0,0,0,174,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,5,5,-1,0,0,1,1,1,0,木,725,牙,725,,,酒醉,725,,
特洛西Lv5枪,特洛西Lv5枪,攻 +43 敏 -9 魅 +5          睡眠的精灵 Lv5,,,,,,,,,,,,,,285,20436,43800,3,0,0,50,-1,,,,,,,300000,300000,,,,0,0,43,43,0,0,-9,-9,0,0,0,0,0,0,5,5,0,0,0,0,184,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,725,牙,725,,,昏睡,725,,
特洛西Lv5枪,特洛西Lv5枪,攻 +43 敏 -9 魅 +5          睡眠的精灵 Lv5,,,,,,,,,,,,,,286,20436,43800,3,0,0,50,-1,,,,,,,300000,300000,,,,0,0,43,43,0,0,-9,-9,0,0,0,0,0,0,5,5,0,0,0,0,184,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,725,牙,725,,,昏睡,725,,
特洛西Lv5枪,特洛西Lv5枪,攻 +43 敏 -9 魅 +5          睡眠的精灵 Lv5,,,,,,,,,,,,,,287,20436,43800,3,0,0,50,-1,,,,,,,300000,300000,,,,0,0,43,43,0,0,-9,-9,0,0,0,0,0,0,5,5,0,0,0,0,184,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,725,牙,725,,,昏睡,725,,
特洛西Lv5枪,特洛西Lv5枪,攻 +43 敏 -9 魅 +5          睡眠的精灵 Lv5,,,,,,,,,,,,,,288,20436,43800,3,0,0,50,-1,,,,,,,300000,300000,,,,0,0,43,43,0,0,-9,-9,0,0,0,0,0,0,5,5,0,0,0,0,184,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,725,牙,725,,,昏睡,725,,
特洛西Lv5枪,特洛西Lv5枪,攻 +43 敏 -9 魅 +5          睡眠的精灵 Lv5,,,,,,,,,,,,,,289,20436,43800,3,0,0,50,-1,,,,,,,300000,300000,,,,0,0,43,43,0,0,-9,-9,0,0,0,0,0,0,5,5,0,0,0,0,184,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,725,牙,725,,,昏睡,725,,
卡鲁它那的枪,卡鲁它那的枪,攻 +50 敏 -10 魅 +5,,,,,,,,,,,,,,290,20449,60000,3,0,0,60,-1,,,,,,,300000,300000,,,,0,0,50,50,0,0,-10,-10,0,0,0,0,0,0,5,5,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-1,0,0,1,1,1,0,木,905,牙,905,,,,,,
贝洛萨Lv5枪,贝洛萨Lv5枪,攻 +44 敏 -10 魅 +5         毒雾的精灵 Lv5,,,,,,,,,,,,,,291,20433,75000,3,0,0,60,-1,,,,,,,300000,300000,,,,0,0,44,44,0,0,-10,-10,0,0,0,0,0,0,5,5,0,0,0,0,139,0,14,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,905,牙,905,,,毒,905,,
威金娜斯Lv5枪,威金娜斯Lv5枪,攻 +44 敏 -10 魅 +5         石化的精灵 Lv5,,,,,,,,,,,,,,292,20433,72500,3,0,0,60,-1,,,,,,,300000,300000,,,,0,0,44,44,0,0,-10,-10,0,0,0,0,0,0,5,5,0,0,0,0,159,0,13,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,905,牙,905,,,石化,905,,
贝所金Lv5枪,贝所金Lv5枪,攻 +44 敏 -10 魅 +5         混迷的精灵 Lv5,,,,,,,,,,,,,,293,20433,70000,3,0,0,60,-1,,,,,,,300000,300000,,,,0,0,44,44,0,0,-10,-10,0,0,0,0,0,0,5,5,0,0,0,0,169,0,12,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,5,5,-1,0,0,1,1,1,0,木,905,牙,905,,,混乱,905,,
莱伊萨Lv5枪,莱伊萨Lv5枪,攻 +44 敏 -10 魅 +5         酩酊的精灵 Lv5,,,,,,,,,,,,,,294,20433,70000,3,0,0,60,-1,,,,,,,300000,300000,,,,0,0,44,44,0,0,-10,-10,0,0,0,0,0,0,5,5,0,0,0,0,179,0,12,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,5,5,-1,0,0,1,1,1,0,木,905,牙,905,,,酒醉,905,,
特洛金Lv5枪,特洛金Lv5枪,攻 +44 敏 -10 魅 +5         昏睡的精灵 Lv5,,,,,,,,,,,,,,295,20433,75000,3,0,0,60,-1,,,,,,,300000,300000,,,,0,0,44,44,0,0,-10,-10,0,0,0,0,0,0,5,5,0,0,0,0,189,0,14,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,905,牙,905,,,昏睡,905,,
特洛金Lv5枪,特洛金Lv5枪,攻 +44 敏 -10 魅 +5         昏睡的精灵 Lv5,,,,,,,,,,,,,,296,20433,75000,3,0,0,60,-1,,,,,,,300000,300000,,,,0,0,44,44,0,0,-10,-10,0,0,0,0,0,0,5,5,0,0,0,0,189,0,14,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,905,牙,905,,,昏睡,905,,
特洛金Lv5枪,特洛金Lv5枪,攻 +44 敏 -10 魅 +5         昏睡的精灵 Lv5,,,,,,,,,,,,,,297,20433,75000,3,0,0,60,-1,,,,,,,300000,300000,,,,0,0,44,44,0,0,-10,-10,0,0,0,0,0,0,5,5,0,0,0,0,189,0,14,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,905,牙,905,,,昏睡,905,,
特洛金Lv5枪,特洛金Lv5枪,攻 +44 敏 -10 魅 +5         昏睡的精灵 Lv5,,,,,,,,,,,,,,298,20433,75000,3,0,0,60,-1,,,,,,,300000,300000,,,,0,0,44,44,0,0,-10,-10,0,0,0,0,0,0,5,5,0,0,0,0,189,0,14,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,905,牙,905,,,昏睡,905,,
特洛金Lv5枪,特洛金Lv5枪,攻 +44 敏 -10 魅 +5         昏睡的精灵 Lv5,,,,,,,,,,,,,,299,20433,75000,3,0,0,60,-1,,,,,,,300000,300000,,,,0,0,44,44,0,0,-10,-10,0,0,0,0,0,0,5,5,0,0,0,0,189,0,14,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,5,5,-1,0,0,1,1,1,0,木,905,牙,905,,,昏睡,905,,
小的爪,小的爪,攻 +3 (x2),,,,,,,,,,,,,,300,20203,55,0,0,0,0,-1,,,,,,,800000,800000,,,,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,牙,10,皮,10,,,,,,
贝诺美斯Lv1爪,贝诺美斯Lv1爪,攻 +2 (x2)                  猛毒的精灵 Lv1,,,,,,,,,,,,,,301,20202,115,0,0,0,0,-1,,,,,,,800000,800000,,,,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,牙,10,皮,10,,,毒,10,,
